epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
49,128-9999,0.9514,0.9473,0.002,0.9219,144,137,494
50,0-8,0.6891,0.6728,0.0359,0.2422,6382,4398,31737
50,8-16,0.819,0.749,0.0203,0.457,10958,8975,50138
50,16-32,0.8623,0.8251,0.0144,0.7217,13434,11584,29224
50,32-64,0.9221,0.9058,0.0121,0.874,6098,5623,8412
50,64-128,0.9455,0.9424,0.0104,0.9155,1743,1648,1917
50,128-9999,0.9514,0.9512,0.0033,0.9263,144,137,300
51,0-8,0.6902,0.676,0.0367,0.248,6382,4405,32067
51,8-16,0.8199,0.75,0.0208,0.4551,10958,8985,49249
51,16-32,0.8628,0.8247,0.015,0.728,13434,11591,28839
51,32-64,0.9278,0.9039,0.0097,0.873,6098,5658,8944
51,64-128,0.9484,0.942,0.0096,0.9155,1743,1653,2301
51,128-9999,0.9444,0.9511,0.0069,0.9231,144,136,289
52,0-8,0.686,0.6757,0.0362,0.2568,6382,4378,30034
52,8-16,0.8169,0.7517,0.0199,0.4766,10958,8952,50382
52,16-32,0.8653,0.8244,0.014,0.7266,13434,11624,30369
52,32-64,0.9269,0.9038,0.0121,0.8779,6098,5652,8162
52,64-128,0.9449,0.9428,0.0129,0.9219,1743,1647,1863
52,128-9999,0.9653,0.9539,0.0035,0.9277,144,139,288
53,0-8,0.6904,0.6796,0.0368,0.2554,6382,4406,31138
53,8-16,0.818,0.7522,0.0206,0.4746,10958,8964,50431
53,16-32,0.8621,0.8236,0.0139,0.7266,13434,11581,30005
53,32-64,0.9214,0.905,0.012,0.876,6098,5619,8346
53,64-128,0.9403,0.9417,0.0114,0.9175,1743,1639,1935
53,128-9999,0.9375,0.9552,0.0035,0.9268,144,135,283
54,0-8,0.6891,0.6766,0.0346,0.2554,6382,4398,31186
54,8-16,0.8181,0.7506,0.0197,0.4805,10958,8965,49100
54,16-32,0.8664,0.8247,0.0143,0.7358,13434,11639,29841
54,32-64,0.9269,0.9055,0.0114,0.875,6098,5652,8504
54,64-128,0.9455,0.9417,0.0122,0.9141,1743,1648,1969
54,128-9999,0.9583,0.9557,0.0029,0.9319,144,138,340
55,0-8,0.697,0.6762,0.0366,0.2554,6382,4448,32202
55,8-16,0.8139,0.7497,0.0197,0.4863,10958,8919,48289
55,16-32,0.8631,0.8252,0.0135,0.7339,13434,11595,30133
55,32-64,0.9241,0.9057,0.0113,0.8784,6098,5635,8209
55,64-128,0.9392,0.9425,0.0114,0.918,1743,1637,1838
55,128-9999,0.9306,0.9555,0.013,0.9326,144,134,230
56,0-8,0.6984,0.6785,0.0372,0.2583,6382,4457,33094
56,8-16,0.8158,0.7486,0.0202,0.4795,10958,8940,48208
56,16-32,0.8601,0.8242,0.0137,0.7324,13434,11555,29871
56,32-64,0.9251,0.9068,0.0118,0.8784,6098,5641,7895
56,64-128,0.9386,0.9423,0.0125,0.919,1743,1636,1766
56,128-9999,0.9444,0.9554,0.0034,0.9377,144,136,298
57,0-8,0.6887,0.6768,0.0346,0.2673,6382,4395,31928
57,8-16,0.8169,0.7475,0.0194,0.4922,10958,8952,48783
57,16-32,0.8634,0.8253,0.0137,0.7373,13434,11599,29635
57,32-64,0.9237,0.906,0.0105,0.8833,6098,5633,8389
57,64-128,0.9357,0.9427,0.0119,0.9209,1743,1631,1772
57,128-9999,0.9444,0.9524,0.0033,0.9292,144,136,303
58,0-8,0.6899,0.679,0.0349,0.2612,6382,4403,32701
58,8-16,0.815,0.7506,0.0193,0.5,10958,8931,49334
58,16-32,0.8607,0.8256,0.0132,0.7505,13434,11562,29473
58,32-64,0.9216,0.9066,0.0125,0.8843,6098,5620,8106
58,64-128,0.9386,0.9432,0.0164,0.9194,1743,1636,1705
58,128-9999,0.9653,0.9489,0.0037,0.9307,144,139,272
59,0-8,0.6885,0.6783,0.0334,0.269,6382,4394,32874
59,8-16,0.8101,0.7515,0.0188,0.5039,10958,8877,49049
59,16-32,0.859,0.8254,0.0142,0.7476,13434,11540,29519
59,32-64,0.9203,0.906,0.0133,0.8818,6098,5612,7727
59,64-128,0.9438,0.9434,0.0178,0.9219,1743,1645,1631
59,128-9999,0.9653,0.9525,0.003,0.9351,144,139,328
60,0-8,0.6937,0.6791,0.0357,0.2659,6382,4427,32479
60,8-16,0.818,0.7525,0.018,0.502,10958,8964,49896
60,16-32,0.8597,0.8257,0.0144,0.7432,13434,11549,28824
60,32-64,0.9205,0.9055,0.013,0.8823,6098,5613,7841
60,64-128,0.9346,0.9433,0.0149,0.9204,1743,1629,1741
60,128-9999,0.9653,0.9484,0.0034,0.9341,144,139,298
61,0-8,0.6937,0.6804,0.0338,0.2583,6382,4427,33186
61,8-16,0.8158,0.7517,0.0186,0.5,10958,8939,48432
61,16-32,0.8612,0.8251,0.0145,0.7432,13434,11569,29024
61,32-64,0.9208,0.9056,0.0121,0.8857,6098,5615,8356
61,64-128,0.9438,0.9439,0.0135,0.9214,1743,1645,1773
61,128-9999,0.9514,0.9502,0.0035,0.9336,144,137,282
62,0-8,0.6935,0.6795,0.0338,0.2598,6382,4426,32360
62,8-16,0.8146,0.7523,0.019,0.5078,10958,8926,48821
62,16-32,0.8583,0.8252,0.0145,0.7446,13434,11530,29633
62,32-64,0.9205,0.9055,0.0131,0.8823,6098,5613,7797
62,64-128,0.9398,0.9436,0.0117,0.9224,1743,1638,1534
62,128-9999,0.9583,0.9514,0.0042,0.9324,144,138,237
63,0-8,0.6893,0.6778,0.0329,0.2705,6382,4399,32395
63,8-16,0.814,0.7503,0.0192,0.5088,10958,8920,49335
63,16-32,0.8582,0.8258,0.0143,0.7461,13434,11529,29520
63,32-64,0.9196,0.9047,0.0133,0.8857,6098,5608,7769
63,64-128,0.9421,0.9418,0.0172,0.9209,1743,1642,1626
63,128-9999,0.9514,0.9504,0.0047,0.9351,144,137,211
64,0-8,0.6902,0.6806,0.0325,0.2598,6382,4405,32418
64,8-16,0.8198,0.7506,0.0193,0.5117,10958,8983,48906
64,16-32,0.858,0.8258,0.0143,0.752,13434,11527,28911
64,32-64,0.9211,0.904,0.013,0.8848,6098,5617,8130
64,64-128,0.9352,0.9427,0.0156,0.9243,1743,1630,1539
64,128-9999,0.9583,0.9511,0.005,0.9368,144,138,200
65,0-8,0.6971,0.6812,0.0353,0.2659,6382,4449,33356
65,8-16,0.8206,0.7505,0.0206,0.5176,10958,8992,48212
65,16-32,0.8563,0.8264,0.0152,0.7505,13434,11504,28665
65,32-64,0.9182,0.9046,0.0127,0.8872,6098,5599,7811
65,64-128,0.9398,0.9437,0.0155,0.9248,1743,1638,1614
65,128-9999,0.9444,0.95,0.0045,0.9399,144,136,220
66,0-8,0.6902,0.6806,0.0341,0.2673,6382,4405,33375
66,8-16,0.8158,0.7518,0.0193,0.5215,10958,8939,48276
66,16-32,0.8525,0.8265,0.0151,0.7593,13434,11453,28411
66,32-64,0.9185,0.9038,0.0145,0.8872,6098,5601,8072
66,64-128,0.9369,0.9436,0.0169,0.9263,1743,1633,1656
66,128-9999,0.9514,0.9517,0.004,0.9385,144,137,251
67,0-8,0.6913,0.6789,0.0323,0.2659,6382,4412,32902
67,8-16,0.8166,0.7514,0.019,0.5215,10958,8948,48561
67,16-32,0.8551,0.8268,0.0145,0.7593,13434,11487,28777
67,32-64,0.9187,0.905,0.0142,0.8882,6098,5602,7664
67,64-128,0.938,0.9435,0.0167,0.9248,1743,1635,1679
67,128-9999,0.9514,0.9512,0.0049,0.9448,144,137,205
68,0-8,0.6894,0.681,0.0312,0.2752,6382,4400,33418
68,8-16,0.8139,0.7519,0.0188,0.5215,10958,8919,48224
68,16-32,0.8578,0.8259,0.015,0.7593,13434,11524,28451
68,32-64,0.9155,0.9048,0.0144,0.8931,6098,5583,7654
68,64-128,0.9369,0.9444,0.0173,0.9273,1743,1633,1562
68,128-9999,0.9583,0.9546,0.0058,0.9426,144,138,173
69,0-8,0.6868,0.6796,0.0335,0.2598,6382,4383,32985
69,8-16,0.8119,0.7546,0.0193,0.5273,10958,8897,48333
69,16-32,0.8567,0.8261,0.0152,0.7563,13434,11509,28749
69,32-64,0.9139,0.9058,0.0143,0.8887,6098,5573,7854
69,64-128,0.9346,0.9438,0.0159,0.9243,1743,1629,1633
69,128-9999,0.9583,0.9529,0.0056,0.9426,144,138,178
70,0-8,0.6954,0.6799,0.0338,0.2568,6382,4438,32871
70,8-16,0.8173,0.7532,0.0195,0.5273,10958,8956,48065
70,16-32,0.8574,0.8255,0.0145,0.7593,13434,11518,28866
70,32-64,0.918,0.9045,0.0144,0.8884,6098,5598,7874
70,64-128,0.9357,0.9429,0.016,0.9263,1743,1631,1622
70,128-9999,0.9722,0.9531,0.0054,0.9429,144,140,185
71,0-8,0.6926,0.682,0.0326,0.272,6382,4420,33437
71,8-16,0.8147,0.7522,0.0192,0.5352,10958,8928,47779
71,16-32,0.8583,0.8252,0.0149,0.7607,13434,11530,28874
71,32-64,0.9162,0.9045,0.0156,0.8897,6098,5587,7486
71,64-128,0.9363,0.9432,0.0186,0.9268,1743,1632,1506
71,128-9999,0.9653,0.9549,0.0059,0.9463,144,139,170
72,0-8,0.6935,0.6796,0.0325,0.2629,6382,4426,33143
72,8-16,0.8175,0.7516,0.0191,0.5371,10958,8958,48102
72,16-32,0.8553,0.826,0.0143,0.7661,13434,11490,28945
72,32-64,0.9147,0.9044,0.0151,0.8916,6098,5578,7465
72,64-128,0.9375,0.9436,0.0179,0.9302,1743,1634,1454
72,128-9999,0.9653,0.9567,0.0049,0.9502,144,139,205
73,0-8,0.6962,0.6792,0.0323,0.272,6382,4443,33579
73,8-16,0.8158,0.751,0.0194,0.5449,10958,8939,48142
73,16-32,0.8543,0.8249,0.015,0.769,13434,11476,28329
73,32-64,0.9113,0.9056,0.0156,0.8916,6098,5557,7519
73,64-128,0.938,0.9436,0.0187,0.9277,1743,1635,1501
73,128-9999,0.9653,0.9564,0.0091,0.9468,144,139,219
74,0-8,0.6918,0.6791,0.0328,0.2737,6382,4415,33462
74,8-16,0.8146,0.7526,0.0194,0.542,10958,8926,48522
74,16-32,0.8545,0.8261,0.0149,0.7705,13434,11480,28280
74,32-64,0.9124,0.905,0.0166,0.8926,6098,5564,7330
74,64-128,0.9357,0.9429,0.0185,0.9277,1743,1631,1510
74,128-9999,0.9583,0.955,0.011,0.9475,144,138,181
75,0-8,0.691,0.6813,0.0337,0.2752,6382,4410,32752
75,8-16,0.8175,0.7517,0.0188,0.5488,10958,8958,48681
75,16-32,0.8564,0.8256,0.0145,0.7676,13434,11505,28788
75,32-64,0.9149,0.9053,0.0156,0.8911,6098,5579,7608
75,64-128,0.9375,0.9435,0.0171,0.9292,1743,1634,1463
75,128-9999,0.9583,0.9559,0.0061,0.9502,144,138,163
76,0-8,0.6935,0.6801,0.0327,0.2759,6382,4426,33406
76,8-16,0.8177,0.753,0.0184,0.5527,10958,8960,48495
76,16-32,0.8555,0.8256,0.0145,0.7734,13434,11493,28456
76,32-64,0.9134,0.9046,0.016,0.8911,6098,5570,7301
76,64-128,0.9369,0.9433,0.0173,0.9282,1743,1633,1448
76,128-9999,0.9583,0.955,0.0117,0.9475,144,138,171
77,0-8,0.689,0.6814,0.0308,0.2815,6382,4397,34127
77,8-16,0.8151,0.7521,0.0188,0.562,10958,8932,48360
77,16-32,0.855,0.8265,0.0146,0.772,13434,11486,27821
77,32-64,0.9147,0.9051,0.0163,0.8901,6098,5578,7250
77,64-128,0.938,0.9438,0.0157,0.9292,1743,1635,1402
77,128-9999,0.9653,0.955,0.0053,0.9512,144,139,187
78,0-8,0.693,0.6841,0.0306,0.2847,6382,4423,34693
78,8-16,0.8116,0.7524,0.0183,0.562,10958,8893,48521
78,16-32,0.8536,0.8254,0.0144,0.7773,13434,11467,27492
78,32-64,0.9119,0.9051,0.0159,0.895,6098,5561,6960
78,64-128,0.9346,0.9441,0.0167,0.9302,1743,1629,1375
78,128-9999,0.9583,0.9537,0.0055,0.9434,144,138,181
79,0-8,0.6912,0.6833,0.0315,0.2783,6382,4411,34766
79,8-16,0.8108,0.753,0.0188,0.5547,10958,8885,48321
79,16-32,0.8523,0.8257,0.0151,0.7739,13434,11450,27703
79,32-64,0.911,0.9052,0.0176,0.894,6098,5555,6872
79,64-128,0.9317,0.9432,0.0186,0.9292,1743,1624,1287
79,128-9999,0.9583,0.9521,0.0057,0.9458,144,138,174
80,0-8,0.6912,0.6825,0.0313,0.2783,6382,4411,33972
80,8-16,0.8105,0.752,0.0179,0.5591,10958,8882,49384
80,16-32,0.851,0.8249,0.0148,0.7773,13434,11432,27530
80,32-64,0.9133,0.9043,0.0173,0.895,6098,5569,6699
80,64-128,0.9323,0.9438,0.0196,0.9307,1743,1625,1328
80,128-9999,0.9583,0.9547,0.0052,0.9458,144,138,191
81,0-8,0.6926,0.6812,0.0324,0.2737,6382,4420,34420
81,8-16,0.8124,0.7512,0.0181,0.5547,10958,8902,49058
81,16-32,0.8499,0.8255,0.015,0.7744,13434,11418,27228
81,32-64,0.9128,0.9051,0.0175,0.895,6098,5566,6987
81,64-128,0.93,0.9433,0.0219,0.9312,1743,1621,1326
81,128-9999,0.9583,0.9534,0.0051,0.9434,144,138,198
82,0-8,0.6952,0.6804,0.0313,0.2783,6382,4437,33904
82,8-16,0.8106,0.7516,0.0184,0.5581,10958,8883,48882
82,16-32,0.852,0.8249,0.015,0.7788,13434,11446,27436
82,32-64,0.9128,0.9054,0.018,0.8955,6098,5566,6930
82,64-128,0.9317,0.9427,0.0215,0.9316,1743,1624,1350
82,128-9999,0.9583,0.9533,0.0056,0.9441,144,138,179
83,0-8,0.6937,0.681,0.0311,0.2783,6382,4427,34153
83,8-16,0.8094,0.752,0.0192,0.5581,10958,8869,48333
83,16-32,0.8512,0.8254,0.0151,0.7773,13434,11435,27649
83,32-64,0.9142,0.9046,0.0178,0.8955,6098,5575,7030
83,64-128,0.9317,0.9433,0.0196,0.9302,1743,1624,1329
83,128-9999,0.9583,0.9539,0.006,0.9458,144,138,166
84,0-8,0.6963,0.6808,0.0308,0.2847,6382,4444,34253
84,8-16,0.8124,0.7515,0.0185,0.5659,10958,8902,48393
84,16-32,0.8511,0.8248,0.0148,0.7773,13434,11434,27758
84,32-64,0.9119,0.905,0.0198,0.8955,6098,5561,6860
84,64-128,0.9277,0.9436,0.0179,0.9307,1743,1617,1230
84,128-9999,0.9583,0.9532,0.0061,0.9458,144,138,163
85,0-8,0.6929,0.6798,0.0316,0.2815,6382,4422,34512
85,8-16,0.8113,0.7524,0.0183,0.5757,10958,8890,48465
85,16-32,0.8491,0.8245,0.0149,0.7798,13434,11407,27736
85,32-64,0.9119,0.9047,0.0188,0.897,6098,5561,6824
85,64-128,0.9294,0.9427,0.0184,0.9307,1743,1620,1247
85,128-9999,0.9583,0.9505,0.0058,0.9465,144,138,173
86,0-8,0.6923,0.6795,0.0315,0.2815,6382,4418,34296
86,8-16,0.8123,0.7529,0.0183,0.5737,10958,8901,48521
86,16-32,0.8482,0.8254,0.0148,0.7827,13434,11395,27764
86,32-64,0.9126,0.9045,0.0194,0.897,6098,5565,6941
86,64-128,0.9283,0.9428,0.0176,0.9329,1743,1618,1247
86,128-9999,0.9583,0.9534,0.0056,0.9492,144,138,177
87,0-8,0.6924,0.6802,0.0311,0.2847,6382,4419,34412
87,8-16,0.8128,0.7531,0.0177,0.5815,10958,8907,48843
87,16-32,0.848,0.8252,0.0148,0.7852,13434,11392,27411
87,32-64,0.9114,0.9051,0.018,0.897,6098,5558,6827
87,64-128,0.922,0.9419,0.0213,0.9316,1743,1607,1267
87,128-9999,0.9583,0.9533,0.0063,0.9482,144,138,160
88,0-8,0.6896,0.6801,0.0304,0.2847,6382,4401,34618
88,8-16,0.8125,0.7527,0.0179,0.5776,10958,8903,48879
88,16-32,0.8475,0.8252,0.0157,0.7827,13434,11385,27154
88,32-64,0.911,0.9046,0.0189,0.8965,6098,5555,6714
88,64-128,0.9248,0.9426,0.0239,0.9304,1743,1612,1256
88,128-9999,0.9583,0.9539,0.0063,0.9502,144,138,160
89,0-8,0.6923,0.6806,0.0306,0.283,6382,4418,34915
89,8-16,0.8124,0.7525,0.0177,0.5796,10958,8902,48413
89,16-32,0.8469,0.8262,0.0151,0.7881,13434,11377,27046
89,32-64,0.9093,0.905,0.0181,0.897,6098,5545,6742
89,64-128,0.9277,0.9425,0.0169,0.9316,1743,1617,1298
89,128-9999,0.9514,0.9517,0.0128,0.9497,144,137,156
90,0-8,0.6904,0.681,0.0302,0.2847,6382,4406,34842
90,8-16,0.8116,0.7522,0.0188,0.5757,10958,8894,48163
90,16-32,0.8469,0.8245,0.0152,0.7842,13434,11377,27581
90,32-64,0.9072,0.9044,0.0189,0.8955,6098,5532,6882
90,64-128,0.9243,0.9425,0.023,0.9287,1743,1611,1218
90,128-9999,0.9514,0.9535,0.0141,0.9487,144,137,142
91,0-8,0.6905,0.683,0.0303,0.2861,6382,4407,34832
91,8-16,0.811,0.7518,0.019,0.5796,10958,8887,48260
91,16-32,0.8463,0.8247,0.0156,0.7827,13434,11369,27520
91,32-64,0.9067,0.9044,0.02,0.8965,6098,5529,6762
91,64-128,0.9214,0.9426,0.0253,0.9302,1743,1606,1184
91,128-9999,0.9444,0.9535,0.0217,0.9477,144,136,138
92,0-8,0.6916,0.6807,0.0314,0.2878,6382,4414,34826
92,8-16,0.8116,0.7513,0.0185,0.5796,10958,8894,48164
92,16-32,0.8454,0.8243,0.015,0.7852,13434,11357,27442
92,32-64,0.9055,0.905,0.0195,0.8975,6098,5522,6714
92,64-128,0.9225,0.9425,0.0211,0.9312,1743,1608,1184
92,128-9999,0.9444,0.9536,0.0138,0.9485,144,136,145
93,0-8,0.6927,0.6808,0.0298,0.2878,6382,4421,35085
93,8-16,0.8086,0.7511,0.018,0.585,10958,8861,48457
93,16-32,0.8439,0.8238,0.0155,0.7866,13434,11337,26837
93,32-64,0.9044,0.9053,0.0198,0.8975,6098,5515,6502
93,64-128,0.9225,0.9434,0.0228,0.9326,1743,1608,1185
93,128-9999,0.9514,0.9517,0.0211,0.9477,144,137,142
94,0-8,0.6915,0.6799,0.0308,0.2847,6382,4413,34959
94,8-16,0.8096,0.7504,0.0183,0.5889,10958,8872,48238
94,16-32,0.8434,0.8239,0.0153,0.7881,13434,11330,26949
94,32-64,0.9046,0.905,0.0202,0.8984,6098,5516,6524
94,64-128,0.9231,0.9441,0.0196,0.9336,1743,1609,1176
94,128-9999,0.9514,0.9524,0.0155,0.9468,144,137,129
95,0-8,0.6918,0.6816,0.0309,0.2861,6382,4415,35113
95,8-16,0.8082,0.7504,0.0187,0.5889,10958,8856,48191
95,16-32,0.8421,0.8241,0.0155,0.792,13434,11313,26928
95,32-64,0.9036,0.9047,0.0202,0.8999,6098,5510,6497
95,64-128,0.9214,0.9444,0.0216,0.9341,1743,1606,1157
95,128-9999,0.9514,0.9535,0.0236,0.9482,144,137,127
96,0-8,0.6902,0.6817,0.0306,0.2893,6382,4405,35210
96,8-16,0.8084,0.7507,0.0185,0.5928,10958,8858,48256
96,16-32,0.8409,0.8243,0.0158,0.7944,13434,11297,26565
96,32-64,0.9039,0.9046,0.0201,0.8999,6098,5512,6515
96,64-128,0.9197,0.9436,0.0253,0.9341,1743,1603,1147
96,128-9999,0.9514,0.9533,0.0246,0.9492,144,137,122
97,0-8,0.6921,0.6812,0.0312,0.2878,6382,4417,35145
97,8-16,0.8064,0.7514,0.0183,0.5947,10958,8836,48202
97,16-32,0.8419,0.824,0.0158,0.7959,13434,11310,26441
97,32-64,0.9037,0.9044,0.0201,0.9014,6098,5511,6425
97,64-128,0.9191,0.9441,0.0256,0.9336,1743,1602,1133
97,128-9999,0.9514,0.9531,0.025,0.9502,144,137,120
98,0-8,0.6918,0.6813,0.0309,0.2893,6382,4415,35157
98,8-16,0.8074,0.7517,0.0187,0.5947,10958,8847,48172
98,16-32,0.842,0.8239,0.0158,0.7969,13434,11312,26360
98,32-64,0.9028,0.9041,0.0202,0.9014,6098,5505,6388
98,64-128,0.9191,0.944,0.0268,0.9341,1743,1602,1120
98,128-9999,0.9514,0.9522,0.032,0.9497,144,137,125
99,0-8,0.6927,0.6815,0.031,0.2893,6382,4421,35153
99,8-16,0.8064,0.7513,0.0188,0.5947,10958,8837,48180
99,16-32,0.842,0.8239,0.0159,0.7969,13434,11312,26310
99,32-64,0.9021,0.9042,0.0198,0.9019,6098,5501,6398
99,64-128,0.9197,0.9439,0.0268,0.9346,1743,1603,1121
99,128-9999,0.9514,0.9525,0.0323,0.9492,144,137,124
